,prot_2_882,prot_2_847,prot_2_957,prot_2_1005,prot_2_172,prot_2_434,prot_2_592,prot_1_173,prot_2_59,prot_1_340,prot_1_352,prot_2_1013,prot_2_583,prot_1_56,prot_2_483,prot_2_861,wind_882,prot_1_829,wind_792,prot_1_561,prot_1_291,prot_1_815,prot_2_951,prot_2_114,prot_2_901,prot_2_107,wind_596,wind_532,prot_2_44,prot_1_374,prot_2_372,prot_2_471,prot_2_319,wind_564,prot_2_996,wind_961,wind_613,prot_2_573,wind_978,prot_2_193,prot_1_651,prot_1_547,prot_1_501,prot_2_803,wind_495,wind_55,wind_659,prot_1_466,prot_2_6,wind_420,wind_836,wind_865,wind_703,wind_850,wind_922,prot_1_453,wind_878,prot_2_876,prot_1_887,wind_580,wind_793,prot_1_253,prot_2_249,prot_2_739,prot_1_338,wind_393,wind_550,wind_778,wind_220,prot_1_895,prot_2_810,prot_1_559,Is_int,PTM,Effect
755,-0.041421227,-0.021529404,0.076712474,-0.07599708,-0.02772928,0.08876054,-0.059170246,0.05325269,0.13204831,0.019323064,-0.07381965,0.054623373,-0.044529054,-0.0074244193,-0.13731505,-0.0076032155,-0.061860982,-0.0050697112,0.01979082,-0.025663331,0.005772772,-0.03626039,0.02348432,0.025809225,0.16108392,-0.061877333,0.016240232,0.09821279,-0.01570279,-0.015700283,-0.008194728,0.036554422,-0.034780476,0.10739973,-0.017947137,0.040501248,0.0070026726,-0.015430602,-0.028631559,-0.013542468,-0.017585136,0.02941196,-0.010363549,0.050386522,0.01964984,0.08460087,-0.09365033,0.038392458,-0.08420552,0.06503356,-0.04277904,0.087292686,0.0022830616,0.10529394,-0.06316647,0.009540682,-0.018872438,-0.048145007,-0.033705067,-0.02993861,0.06443283,0.0031372644,-0.027038593,0.06660198,0.029304154,-0.056417134,-0.04820699,-0.12734126,-0.07432693,0.027681137,0.053752027,-0.007960786,0,3,1
756,-0.06462105,0.025945041,0.04830638,-0.011012774,0.015882116,0.009287684,0.008012242,0.035703246,-0.011009665,0.0060368953,-0.04823459,0.010263407,-0.02458255,0.008392795,0.021674685,0.027188303,0.03949129,0.00049381686,-0.075868346,-0.048619322,0.053456355,-0.0645874,0.010836217,0.032010015,0.03617298,0.020397736,0.017792694,0.06336027,-0.018130457,-0.0003281936,-0.004963503,-0.019540573,-0.024161274,0.018793272,-0.06953215,0.05388491,0.035696167,-0.0022300761,-0.15747434,0.031489633,-0.03318784,-0.04167044,0.017757656,0.028576894,-0.019137679,-0.008053334,0.10789067,0.032528326,0.019255763,0.013057134,-0.10897198,-0.09437818,0.010429666,0.004974913,-0.07323146,-0.025875334,-0.06554036,0.0068349973,-0.017276445,0.049997848,0.05641732,0.022264862,0.011376253,0.07767524,0.0027065156,-0.0041243294,0.045390837,-0.06050298,0.02881487,-0.00349227,-0.017218148,-0.01808904,0,3,0
757,-0.013544659,0.0012541912,0.028174829,-0.031324785,0.015024845,0.011430715,-0.0038458838,0.035703246,0.004533758,0.0060368953,-0.04823459,0.0039597657,-0.014915181,0.008392795,-0.06807551,0.020143189,-0.016984727,0.00049381686,-0.13233593,-0.048619322,0.053456355,-0.0645874,-0.030226447,-0.015007208,0.07628676,-0.0096196905,0.0090209255,-0.0013449772,-0.031539954,-0.0003281936,-0.00803387,-0.01434151,-0.017196074,0.0141747,0.0025065173,0.04878308,0.07485547,-0.0020779213,-0.09811005,0.04416324,-0.03318784,-0.04167044,0.017757656,0.0029841247,0.0172363,-0.006962312,-0.0014950585,0.032528326,0.0057541747,0.040089533,-0.10810939,-0.07237746,0.078595445,-0.0040611317,-0.12282114,-0.025875334,-0.06812906,0.044942163,-0.017276445,0.062932454,0.10566247,0.022264862,-0.06276346,0.016793653,0.0027065156,0.08309268,-0.058110386,-0.016500887,-0.015693165,-0.00349227,0.039994046,-0.01808904,0,3,1
758,-0.015268033,-0.013627834,0.07128715,0.005344981,0.03718994,-0.017035283,0.014595995,0.112077914,0.026069341,-0.047979616,-0.08269939,0.0095513435,0.009686516,-0.034561355,0.008707224,0.017427292,-0.071718,-0.050783273,-0.04839749,0.0114209335,0.054888353,-0.00949355,-0.03355416,-0.01982473,0.03984107,-0.035196386,-0.0875406,0.0067730094,-0.0069707697,-0.02864664,-0.036606833,0.024646917,0.001331523,-0.0225997,-0.058135998,-0.032303173,0.009402829,-0.026436262,-0.06868703,0.0031845658,0.02141475,0.036811728,-0.0023370374,0.05400766,-0.038103968,-0.10996352,0.03822953,0.077229284,-0.0030351903,0.07005006,0.13345721,0.0038395326,0.04833897,0.14963906,0.06710981,-0.0057427417,0.033651732,0.008142334,0.0017860517,-0.0919644,0.18043615,0.006725547,-0.00027205172,-0.03335767,-0.0022761053,0.017613359,-0.057527054,0.0297638,-0.036664177,-0.0134608,0.0031299978,-0.0111792395,0,3,0
759,-0.015268033,-0.013627834,0.07128715,0.005344981,0.03718994,-0.017035283,0.014595995,0.112077914,0.026069341,-0.047979616,-0.08269939,0.0095513435,0.009686516,-0.034561355,0.008707224,0.017427292,0.087654956,-0.050783273,0.039857343,0.0114209335,0.054888353,-0.00949355,-0.03355416,-0.01982473,0.03984107,-0.035196386,-0.039449114,0.046205606,-0.0069707697,-0.02864664,-0.036606833,0.024646917,0.001331523,0.008717317,-0.058135998,-0.09183145,-0.098679334,-0.026436262,-0.12527205,0.0031845658,0.02141475,0.036811728,-0.0023370374,0.05400766,0.13535549,0.022702735,-0.052967925,0.077229284,-0.0030351903,0.02341808,0.08814813,0.111568704,0.065593,-0.05057626,-0.057307452,-0.0057427417,-0.01714956,0.008142334,0.0017860517,0.056346975,0.11428519,0.006725547,-0.00027205172,-0.03335767,-0.0022761053,-0.0015881003,-0.045935664,0.048732758,-0.10233285,-0.0134608,0.0031299978,-0.0111792395,0,3,0
760,-0.015268033,-0.013627834,0.07128715,0.005344981,0.03718994,-0.017035283,0.014595995,0.112077914,0.026069341,-0.047979616,-0.08269939,0.0095513435,0.009686516,-0.034561355,0.008707224,0.017427292,-0.034332793,-0.050783273,-0.19914737,0.0114209335,0.054888353,-0.00949355,-0.03355416,-0.01982473,0.03984107,-0.035196386,0.06640147,0.06581565,-0.0069707697,-0.02864664,-0.036606833,0.024646917,0.001331523,-0.11061649,-0.058135998,-0.007290987,0.056596715,-0.026436262,0.04017295,0.0031845658,0.02141475,0.036811728,-0.0023370374,0.05400766,0.06979489,0.04160386,-0.09029603,0.077229284,-0.0030351903,0.020103084,0.09156455,-0.09542099,0.04986208,0.007711109,-0.12887017,-0.0057427417,0.0765397,0.008142334,0.0017860517,-0.022076147,-0.01868855,0.006725547,-0.00027205172,-0.03335767,-0.0022761053,0.0062183077,-0.075005524,0.063670844,-0.031586967,-0.0134608,0.0031299978,-0.0111792395,1,3,0
761,-0.03882657,0.016976904,0.008323304,0.058917776,0.05223863,-0.04349192,0.09399459,-0.019455213,0.015652196,-0.015742091,0.006689387,-0.03647729,0.014003446,0.048271917,-0.07830543,0.011077853,-0.04579742,0.0035123345,-0.19867688,-0.04902795,0.07556133,-0.0033449298,0.024789052,0.0856691,0.07900445,0.014815394,0.0126783345,0.11034533,0.01031576,0.008610029,-0.026594207,-0.011012062,-0.02426986,-0.12313057,-0.03226479,0.11150202,0.041717142,0.0061393883,-0.1111306,0.16129144,-0.023094099,-0.043502774,-0.0014757545,0.021734197,-0.014068547,0.03383972,0.05181467,0.026004713,-0.09957541,0.08181136,0.03243983,-0.073422104,-0.123217784,0.065561764,0.033828445,0.0020468275,0.014108228,-0.044690732,0.013599659,-0.00060665223,-0.13936354,-0.015945483,0.01888632,-0.09856953,-0.0094351135,-0.057984434,-0.061484113,0.11773816,0.04699274,-0.027040964,-0.0061549773,-0.0479138,0,3,1
762,-0.041435435,-0.039847158,0.07460869,-0.016721303,0.020142036,-0.061723992,0.01482275,-0.021393381,-0.0069948114,-0.037875462,-0.007793325,-0.008748341,-0.028191013,0.03543299,-0.021057492,-0.01655239,-0.13499632,0.037209675,0.043531008,-0.024285205,0.06731742,-0.02269772,-0.01956829,0.031458434,0.014549559,0.025997072,-0.052516446,0.14423248,-0.0072921314,-0.00049974857,0.11296112,0.015432274,-0.045631345,0.12071561,-0.102509305,-0.05863226,0.14780582,0.0024806191,0.06466724,0.021473084,-0.045872144,-0.02046559,0.014659489,0.026378442,-0.10393806,-0.035865776,-0.17470494,0.048136894,-0.040912006,-0.15716894,0.0029304647,-0.08813991,-0.04106453,0.049492024,-0.0058477004,0.002183592,0.12792535,0.023362124,-0.0072008967,0.030010723,-0.0080490075,-0.031874,-0.059927046,-0.012750429,-0.016623797,-0.12076678,0.04458249,-0.14253078,0.25587794,-0.00034918895,-0.04369312,-0.011673373,0,3,0
763,-0.031948496,0.037401453,0.03672453,0.011042388,0.036577124,-0.015014506,0.029473282,0.011598817,0.020857913,-0.034780893,-0.010612288,0.022792466,-0.057956938,0.030136418,0.014250477,0.005558379,-0.016396554,0.013728756,-0.111066535,-0.031405684,0.057454057,0.003336402,-0.0009817955,0.008345199,0.02256912,-0.026814511,-0.013137382,0.037365176,-0.01639717,0.004746832,0.02479422,0.043243937,0.0020590983,-0.020480596,-0.031083757,-0.08061603,-0.075765,-0.016876565,-0.23179649,0.08611587,-0.028172784,-0.029436722,0.004499766,0.038795806,0.06236884,-0.004762565,0.07535243,0.0132502625,-0.058151074,0.07893242,0.055521917,-0.019558504,0.120496504,0.029926613,-0.0018848786,-0.024507802,-0.08299541,0.019317785,0.0017594463,0.054567106,0.15234838,0.017002817,-0.02709073,0.08239701,-0.022806425,-0.083545335,-0.057025455,0.018516084,0.14445119,-0.013254536,-0.034126192,-0.0439702,0,3,0
764,0.014684978,0.020107802,0.0058858423,-0.052294742,-0.026279239,0.002897858,-0.03768419,-0.01306123,0.023707004,-0.03289602,0.001192437,-0.0063093975,-0.022357328,0.02829507,-0.0105525125,0.018854707,-0.031847276,0.01920767,-0.14571334,-0.010657566,0.06930817,-0.013246692,-0.016671292,0.009363133,0.01816857,-0.018437399,0.09664795,0.027039926,-0.0064534354,5.7534617e-05,0.023834487,-0.011561469,0.0015564042,0.10092718,-0.03758548,-0.17230244,0.06471555,-0.022269212,0.09383129,-0.018297527,-0.02418431,-0.016120505,0.022855857,-0.023775864,0.09223072,-0.0053815506,-0.1971567,0.059530716,-0.018544454,0.0070372494,0.04595175,0.2100412,-0.007337923,-0.055593953,0.02372737,0.0075254985,0.08564466,-0.024953386,-0.0063434937,0.08029639,-0.009864607,-0.029307723,-0.050945442,-0.008506442,-0.025399871,-0.08068265,-0.05392159,-0.1485154,0.0145389065,-0.016785279,0.036538806,-0.012428484,0,3,0
765,-0.048375756,-0.018609133,-0.016135555,-0.014682833,0.02575977,0.01486202,-0.014191206,-0.01306123,0.03186272,-0.03289602,0.001192437,0.031495977,-0.014345961,0.02829507,-0.06140288,0.0151251275,-0.039908286,0.01920767,-0.20065972,-0.010657566,0.06930817,-0.013246692,-0.020931197,0.014206037,0.08259984,-0.013078179,0.06489015,0.04120522,-0.024687443,5.7534617e-05,-0.032898434,-0.0050574285,0.03510543,-0.082551055,-0.033699185,0.1134525,0.003435236,-0.008285762,-0.01824472,0.021121297,-0.02418431,-0.016120505,0.022855857,-0.010557327,0.0033648254,-0.016043661,-0.09250551,0.059530716,-0.08086913,0.000665495,0.11178983,-0.1650806,-0.13662699,0.029738743,0.0613375,0.0075254985,-0.0421973,-0.005945121,-0.0063434937,0.08842422,0.008701928,-0.029307723,-0.028061086,0.04818299,-0.025399871,-0.09510227,-0.06088913,0.074719004,0.19924247,-0.016785279,0.020078816,-0.012428484,0,4,0
766,0.01428777,0.0056442376,0.043218102,-0.04010089,0.0688684,0.028475031,0.11923667,0.04940436,0.015255965,-0.042211898,-0.02596377,-0.04755083,0.011821345,-0.021724993,-0.0064571593,-0.0007258193,-0.101811625,0.00391325,-0.09678772,-0.018734451,0.013231233,-0.0041795624,0.0061318977,0.042965744,0.03423744,0.030765789,-0.089355156,0.037209805,0.053182833,-0.037874613,0.023785653,-0.00607514,-0.037430387,0.026903238,-0.03827272,0.054154135,0.006707352,-0.044671837,0.06450705,0.09448228,-0.03517583,-0.038246997,-0.005473135,-0.040034924,0.11816828,-0.098243415,-0.070368126,0.032279857,-0.07383914,0.0153298555,0.112546675,-0.114290826,-0.08001542,-0.03189036,0.08892192,-0.022722295,-0.047781285,0.05880324,-0.0088781305,0.1489294,0.09074121,-0.003985744,-0.02987436,0.08763573,-0.00091896276,0.035962313,-0.06485679,0.14216952,-0.009460383,-0.019619765,-0.09869897,0.007957516,0,3,1
767,0.01428777,0.0056442376,0.043218102,-0.04010089,0.0688684,0.028475031,0.11923667,0.04940436,0.015255965,-0.042211898,-0.02596377,-0.04755083,0.011821345,-0.021724993,-0.0064571593,-0.0007258193,0.067884184,0.00391325,-0.1023738,-0.018734451,0.013231233,-0.0041795624,0.0061318977,0.042965744,0.03423744,0.030765789,0.06256966,-0.10143373,0.053182833,-0.037874613,0.023785653,-0.00607514,-0.037430387,0.0030896857,-0.03827272,0.062087763,0.12275037,-0.044671837,0.14124982,0.09448228,-0.03517583,-0.038246997,-0.005473135,-0.040034924,0.07548592,0.010427821,-0.14994064,0.032279857,-0.07383914,-0.097370274,-0.07225888,-0.113711864,-0.26073322,0.057740174,0.14821762,-0.022722295,0.2190058,0.05880324,-0.0088781305,-0.08458034,0.35321736,-0.003985744,-0.02987436,0.08763573,-0.00091896276,-0.015038396,-0.015782457,-0.049455658,0.08238935,-0.019619765,-0.09869897,0.007957516,0,3,1
768,0.01428777,0.0056442376,0.043218102,-0.04010089,0.0688684,0.028475031,0.11923667,0.04940436,0.015255965,-0.042211898,-0.02596377,-0.04755083,0.011821345,-0.021724993,-0.0064571593,-0.0007258193,0.06071765,0.00391325,-0.097511105,-0.018734451,0.013231233,-0.0041795624,0.0061318977,0.042965744,0.03423744,0.030765789,0.07751938,-0.09280128,0.053182833,-0.037874613,0.023785653,-0.00607514,-0.037430387,0.015471877,-0.03827272,0.050548095,0.13120732,-0.044671837,0.16222319,0.09448228,-0.03517583,-0.038246997,-0.005473135,-0.040034924,0.08426388,0.031947143,-0.16077663,0.032279857,-0.07383914,-0.077760786,-0.06299064,-0.107149586,-0.26491138,0.046239406,0.179533,-0.022722295,0.20518456,0.05880324,-0.0088781305,-0.10830034,0.3460973,-0.003985744,-0.02987436,0.08763573,-0.00091896276,-0.024868388,-0.017005378,-0.045951605,0.08784524,-0.019619765,-0.09869897,0.007957516,0,5,0
769,0.0032488627,0.00087526534,0.029766852,-0.014879403,0.033623435,-0.006480901,0.032712933,0.04940436,0.059988968,-0.042211898,-0.02596377,-0.03278473,0.022181343,-0.021724993,0.008734447,0.025200533,-0.101811625,0.00391325,-0.09678772,-0.018734451,0.013231233,-0.0041795624,-0.058894377,0.017660469,0.047724262,-0.0014369602,-0.089355156,0.037209805,-0.034345552,-0.037874613,0.0045520742,-0.025824368,-0.012031522,0.026903238,-0.017334828,0.054154135,0.006707352,-0.009863796,0.06450705,0.051834486,-0.03517583,-0.038246997,-0.005473135,-0.0014643035,0.11816828,-0.098243415,-0.070368126,0.032279857,0.0059231995,0.0153298555,0.112546675,-0.114290826,-0.08001542,-0.03189036,0.08892192,-0.022722295,-0.047781285,0.0054473868,-0.0088781305,0.1489294,0.09074121,-0.003985744,-0.0104905,0.018907744,-0.00091896276,0.035962313,-0.06485679,0.14216952,-0.009460383,-0.019619765,-0.015654149,0.007957516,0,3,1
770,0.0032488627,0.00087526534,0.029766852,-0.014879403,0.033623435,-0.006480901,0.032712933,0.04940436,0.059988968,-0.042211898,-0.02596377,-0.03278473,0.022181343,-0.021724993,0.008734447,0.025200533,0.067884184,0.00391325,-0.1023738,-0.018734451,0.013231233,-0.0041795624,-0.058894377,0.017660469,0.047724262,-0.0014369602,0.06256966,-0.10143373,-0.034345552,-0.037874613,0.0045520742,-0.025824368,-0.012031522,0.0030896857,-0.017334828,0.062087763,0.12275037,-0.009863796,0.14124982,0.051834486,-0.03517583,-0.038246997,-0.005473135,-0.0014643035,0.07548592,0.010427821,-0.14994064,0.032279857,0.0059231995,-0.097370274,-0.07225888,-0.113711864,-0.26073322,0.057740174,0.14821762,-0.022722295,0.2190058,0.0054473868,-0.0088781305,-0.08458034,0.35321736,-0.003985744,-0.0104905,0.018907744,-0.00091896276,-0.015038396,-0.015782457,-0.049455658,0.08238935,-0.019619765,-0.015654149,0.007957516,0,3,1
771,0.0026136583,-0.012348117,0.030597776,-0.039231542,0.012533203,-0.0076845237,0.05250589,0.026751202,0.04554254,-0.044654965,-0.04946587,-0.008731503,-0.03398116,0.011865975,-0.021886876,0.013257074,0.015716009,-0.010008109,0.025580652,-0.0070764916,0.029048968,-0.011453856,0.023676684,0.026273854,0.027538283,-0.024019485,-0.064042024,-0.0036979434,-0.03597121,-0.02558792,-0.030714374,0.0253611,0.03073184,0.017732097,-0.038037762,0.0849981,-0.034047596,-0.021103974,0.15844646,0.036980305,0.028483558,0.0034530326,-0.06754096,-0.0058704196,-0.003137311,0.028428564,-0.18930902,0.029449753,-0.017554358,0.11191117,0.0010514768,0.12986547,0.09895467,0.094166785,-0.05205606,-0.024646617,-0.09337089,-0.034625225,0.021936363,0.027129395,0.12948935,0.022045054,-0.03745335,-0.08943766,-0.03524778,-0.034382015,-0.04734182,-0.055048503,-0.0439713,-0.02045991,0.054311514,-0.01609127,0,3,0
772,0.0026136583,-0.012348117,0.030597776,-0.039231542,0.012533203,-0.0076845237,0.05250589,0.026751202,0.04554254,-0.044654965,-0.04946587,-0.008731503,-0.03398116,0.011865975,-0.021886876,0.013257074,0.011203349,-0.010008109,0.03297063,-0.0070764916,0.029048968,-0.011453856,0.023676684,0.026273854,0.027538283,-0.024019485,-0.07439799,-0.010943423,-0.03597121,-0.02558792,-0.030714374,0.0253611,0.03073184,0.020026704,-0.038037762,0.07329807,-0.02897778,-0.021103974,0.1597584,0.036980305,0.028483558,0.0034530326,-0.06754096,-0.0058704196,0.00762825,0.016276386,-0.1822038,0.029449753,-0.017554358,0.14299496,0.009999091,0.16366002,0.09827428,0.08504854,-0.037301306,-0.024646617,-0.10790448,-0.034625225,0.021936363,0.057999697,0.13549668,0.022045054,-0.03745335,-0.08943766,-0.03524778,-0.05157738,-0.015650043,-0.03240804,-0.03889518,-0.02045991,0.054311514,-0.01609127,0,3,0
773,0.0039701466,-0.017184654,-0.0077993493,-0.03899169,0.016286135,0.033359542,-0.020797554,0.034140415,0.019650867,-0.027335014,-0.021898327,-0.033910308,0.008417309,0.059760995,-0.01834101,-0.006191522,-0.0077013527,-0.0090125315,0.14956686,-0.013129979,0.05871004,-0.004870348,-0.026088865,-0.03078364,0.04839083,0.026051344,-0.00717357,0.08457158,0.012883577,-0.019276889,0.013977598,-0.04665757,0.010884357,0.15718101,0.017291728,-0.16865031,-0.076146,-0.0058165668,0.33932728,0.055951945,-0.0022162695,0.04452662,-0.032090962,0.11002668,0.16134469,0.1270755,-0.20307297,-0.017918168,-0.007728211,0.18937747,0.06640054,0.049229115,0.032419737,-0.08794499,0.08711093,0.0064437273,0.11018665,-0.0032032856,0.0023730185,0.010193369,-0.03738332,-0.014459189,0.015325462,0.05874038,-0.020974765,-0.13778302,0.0042335205,0.11359554,-0.018090447,0.001457575,-0.009248812,0.020616036,0,3,0
774,0.0039701466,-0.017184654,-0.0077993493,-0.03899169,0.016286135,0.033359542,-0.020797554,0.034140415,0.019650867,-0.027335014,-0.021898327,-0.033910308,0.008417309,0.059760995,-0.01834101,-0.006191522,0.004308166,-0.0090125315,0.13662183,-0.013129979,0.05871004,-0.004870348,-0.026088865,-0.03078364,0.04839083,0.026051344,-0.21717821,0.0955654,0.012883577,-0.019276889,0.013977598,-0.04665757,0.010884357,0.23120242,0.017291728,-0.13975029,-0.21060483,-0.0058165668,0.22979362,0.055951945,-0.0022162695,0.04452662,-0.032090962,0.11002668,0.1686674,0.009893057,-0.09700168,-0.017918168,-0.007728211,0.08295462,0.100561365,0.061401706,0.059948303,-0.010847574,0.1270595,0.0064437273,0.048128147,-0.0032032856,0.0023730185,0.07299278,-0.023908202,-0.014459189,0.015325462,0.05874038,-0.020974765,0.05827746,0.15000215,0.09327447,0.12207493,0.001457575,-0.009248812,0.020616036,0,3,0
775,-0.011396816,-0.014230981,0.069502726,-0.020000339,0.040048722,0.008554687,0.023356821,0.02652741,-0.00081840303,-0.002874245,-0.044801876,-0.015184021,0.007558116,-0.010285788,0.0005492091,0.015347782,0.026408581,0.026525935,-0.002918734,0.010506166,-0.004979396,-0.02733277,0.0029113414,0.008296071,0.017041286,-0.03586256,0.0884469,0.15071417,-0.045335513,-0.021558503,-0.01749346,0.01160014,-0.0059589483,-0.0074142483,0.008471457,0.04246898,0.042054415,-0.0039364737,-0.033733018,0.036208715,-0.0060769487,-0.021397768,0.0009800224,0.015476148,0.11903516,-0.05551066,-0.11134427,0.032728624,0.0029355101,-0.016033482,-0.04805649,0.036792587,0.035486717,0.06204124,0.12602037,0.043544292,-0.12022734,0.028158762,-0.0042044725,-0.11250325,0.08504122,-0.0073749344,-0.022540374,0.031404365,0.022672363,-0.053165242,-0.064173676,-0.14799216,-0.044378612,-0.006446933,0.022068536,-0.022536276,0,3,0
776,-0.011396816,-0.014230981,0.069502726,-0.020000339,0.040048722,0.008554687,0.023356821,0.02652741,-0.00081840303,-0.002874245,-0.044801876,-0.015184021,0.007558116,-0.010285788,0.0005492091,0.015347782,0.029653069,0.026525935,-3.8056605e-05,0.010506166,-0.004979396,-0.02733277,0.0029113414,0.008296071,0.017041286,-0.03586256,0.08512994,0.15327112,-0.045335513,-0.021558503,-0.01749346,0.01160014,-0.0059589483,-0.00057081203,0.008471457,0.04082455,0.040688854,-0.0039364737,-0.027773332,0.036208715,-0.0060769487,-0.021397768,0.0009800224,0.015476148,0.11832861,-0.060278513,-0.108803816,0.032728624,0.0029355101,-0.024243651,-0.047728114,0.0416527,0.037842248,0.057933547,0.12557815,0.043544292,-0.11697837,0.028158762,-0.0042044725,-0.118247196,0.08330603,-0.0073749344,-0.022540374,0.031404365,0.022672363,-0.04722909,-0.06076951,-0.16137393,-0.049285375,-0.006446933,0.022068536,-0.022536276,0,3,0
777,-0.011396816,-0.014230981,0.069502726,-0.020000339,0.040048722,0.008554687,0.023356821,0.02652741,-0.00081840303,-0.002874245,-0.044801876,-0.015184021,0.007558116,-0.010285788,0.0005492091,0.015347782,0.019070722,0.026525935,-0.00670898,0.010506166,-0.004979396,-0.02733277,0.0029113414,0.008296071,0.017041286,-0.03586256,0.050000306,0.14459705,-0.045335513,-0.021558503,-0.01749346,0.01160014,-0.0059589483,-0.0049366863,0.008471457,0.030054618,0.04121196,-0.0039364737,-0.03172646,0.036208715,-0.0060769487,-0.021397768,0.0009800224,0.015476148,0.11037948,-0.052832343,-0.10691654,0.032728624,0.0029355101,-0.030914064,-0.049849134,0.033657365,0.045257244,0.058091257,0.106435284,0.043544292,-0.11127761,0.028158762,-0.0042044725,-0.11667648,0.071610905,-0.0073749344,-0.022540374,0.031404365,0.022672363,-0.041957,-0.0519581,-0.16020538,-0.055142574,-0.006446933,0.022068536,-0.022536276,0,3,0
778,-0.011396816,-0.014230981,0.069502726,-0.020000339,0.040048722,0.008554687,0.023356821,0.02652741,-0.00081840303,-0.002874245,-0.044801876,-0.015184021,0.007558116,-0.010285788,0.0005492091,0.015347782,0.023962693,0.026525935,-0.003923494,0.010506166,-0.004979396,-0.02733277,0.0029113414,0.008296071,0.017041286,-0.03586256,0.044318125,0.14614402,-0.045335513,-0.021558503,-0.01749346,0.01160014,-0.0059589483,-0.0018384008,0.008471457,0.034328938,0.032873433,-0.0039364737,-0.02943159,0.036208715,-0.0060769487,-0.021397768,0.0009800224,0.015476148,0.11648533,-0.066538736,-0.099738605,0.032728624,0.0029355101,-0.03987305,-0.04418145,0.023434902,0.032379292,0.06326105,0.08981509,0.043544292,-0.11145471,0.028158762,-0.0042044725,-0.12125111,0.065586664,-0.0073749344,-0.022540374,0.031404365,0.022672363,-0.05308339,-0.06089433,-0.14406112,-0.0537786,-0.006446933,0.022068536,-0.022536276,0,3,0
779,-0.011396816,-0.014230981,0.069502726,-0.020000339,0.040048722,0.008554687,0.023356821,0.02652741,-0.00081840303,-0.002874245,-0.044801876,-0.015184021,0.007558116,-0.010285788,0.0005492091,0.015347782,0.02482752,0.026525935,-0.0045166574,0.010506166,-0.004979396,-0.02733277,0.0029113414,0.008296071,0.017041286,-0.03586256,0.045799408,0.12884918,-0.045335513,-0.021558503,-0.01749346,0.01160014,-0.0059589483,0.015474758,0.008471457,0.037558556,0.04818029,-0.0039364737,-0.020917585,0.036208715,-0.0060769487,-0.021397768,0.0009800224,0.015476148,0.11812384,-0.055694208,-0.100430585,0.032728624,0.0029355101,-0.059027538,-0.035558276,0.022744535,0.029632883,0.04979075,0.07542197,0.043544292,-0.10748814,0.028158762,-0.0042044725,-0.12495529,0.06180615,-0.0073749344,-0.022540374,0.031404365,0.022672363,-0.04079382,-0.030498086,-0.13936882,-0.0602461,-0.006446933,0.022068536,-0.022536276,0,3,0
780,-0.011396816,-0.014230981,0.069502726,-0.020000339,0.040048722,0.008554687,0.023356821,0.02652741,-0.00081840303,-0.002874245,-0.044801876,-0.015184021,0.007558116,-0.010285788,0.0005492091,0.015347782,0.027286217,0.026525935,-0.011680272,0.010506166,-0.004979396,-0.02733277,0.0029113414,0.008296071,0.017041286,-0.03586256,0.016369637,0.11893009,-0.045335513,-0.021558503,-0.01749346,0.01160014,-0.0059589483,0.020057296,0.008471457,0.04002774,0.035962615,-0.0039364737,-0.020062508,0.036208715,-0.0060769487,-0.021397768,0.0009800224,0.015476148,0.1629662,-0.03301435,-0.089527756,0.032728624,0.0029355101,-0.05943174,-0.02472056,-0.00032788565,0.046643186,0.04351551,0.06883241,0.043544292,-0.101301424,0.028158762,-0.0042044725,-0.09731981,0.04731909,-0.0073749344,-0.022540374,0.031404365,0.022672363,-0.07362874,-0.016424272,-0.099142134,-0.058147397,-0.006446933,0.022068536,-0.022536276,0,3,0
781,-0.0016947769,-0.024433969,0.072187744,-0.03674678,0.02501823,0.010503031,0.013879933,0.02652741,-6.6548855e-05,-0.002874245,-0.044801876,-0.020486506,0.0012771246,-0.010285788,-0.001215238,0.009800188,0.026408581,0.026525935,-0.002918734,0.010506166,-0.004979396,-0.02733277,-0.0050082523,0.0030072448,0.024183923,-0.03253038,0.0884469,0.15071417,-0.046528686,-0.021558503,-0.023465632,-0.0019462096,-0.008820237,-0.0074142483,0.016940393,0.04246898,0.042054415,0.0057808496,-0.033733018,0.027559225,-0.0060769487,-0.021397768,0.0009800224,0.009063352,0.11903516,-0.05551066,-0.11134427,0.032728624,0.028216671,-0.016033482,-0.04805649,0.036792587,0.035486717,0.06204124,0.12602037,0.043544292,-0.12022734,0.029234258,-0.0042044725,-0.11250325,0.08504122,-0.0073749344,-0.026281018,0.01690646,0.022672363,-0.053165242,-0.064173676,-0.14799216,-0.044378612,-0.006446933,0.035943184,-0.022536276,0,3,0
